bathrooms,parkingSpaces,suites,monthlyCondoFee,usableAreas,bedrooms,backyard,barbgrill,bathtub,fireplace,furnished,garden,guestpark,gym,hottub,partyhall,playground,pool,sauna,sportcourt,tenniscourt,imvl_type,address.region,salePrice
2,2,1,420,88,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,610000
3,1,2,1000,123,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,580000
2,1,1,600,78,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,600000
3,2,1,1382,88,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,380000
3,2,2,1382,88,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,950000
4,2,3,700,122,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,990000
2,1,1,350,54,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,210000
5,3,3,1400,168,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,990000
3,1,1,400,140,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,400000
1,2,0,1382,70,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,290000
2,2,1,657,76,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,550000
3,0,1,1,90,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,460000
3,1,1,600,93,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,330000
2,1,1,600,94,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,330000
1,1,0,1,43,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,150000
2,0,1,200,75,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,320000
3,2,1,600,86,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,650000
2,2,1,450,73,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,350001
3,2,1,1,84,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,723000
1,1,0,1382,86,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,100000
4,1,3,1,79,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,570000
3,1,1,1,79,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,600000
1,1,1,498,40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,420000
1,2,1,695,64,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,320000
3,1,2,600,102,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,400000
4,3,3,1,123,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,925000
3,1,1,390,88,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,572000
3,1,1,1,85,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,556879
1,1,1,350,68,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,245000
3,2,2,800,107,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,945000
2,1,1,500,66,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,395001
2,1,1,712,85,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,430000
2,1,1,550,62,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,330000
3,2,1,1382,88,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,495482
2,1,2,210,46,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,239900
5,2,4,1382,324,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,800000
2,1,1,1,67,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,438126
1,1,0,510,54,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,380000
2,1,1,1382,69,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,580000
1,2,1,1382,88,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,450000
5,2,3,700,125,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,810000
3,1,1,650,90,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,260000
3,1,1,870,144,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,830000
2,1,1,490,64,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,476000
3,2,2,740,92,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,600000
3,2,1,850,102,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,730000
12,2,1,1382,4449,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,296228
1,1,0,1382,4344,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,256326
3,2,1,680,96,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,650000
2,1,1,1382,50,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,170000
3,1,1,400,90,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,330000
2,1,1,570,55,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,215000
3,2,1,550,98,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,550000
2,2,1,300,73,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,260015
3,2,1,600,72,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,345000
2,2,1,300,73,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,260007
2,2,1,300,73,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,260005
2,1,1,650,65,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,250000
1,1,0,1382,57,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,70000
1,1,0,180,42,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,70000
3,2,1,765,101,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,480000
2,1,2,575,63,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,270000
3,2,1,830,88,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,490000
1,1,1,1382,41,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,175000
2,1,1,600,55,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,375000
2,2,1,1,79,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,430000
2,1,1,500,71,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,580000
2,1,1,1382,69,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,360000
1,1,1,200,41,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,175000
1,1,1,200,41,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,185000
1,1,0,250,41,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,165950
2,1,1,1382,62,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,285000
2,0,1,530,116,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,230000
1,1,1,600,58,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,250000
3,3,2,650,82,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,460000
1,1,1,170,53,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,215000
2,1,1,250,90,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,330000
3,2,1,540,90,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,830000
3,2,1,800,86,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,560000
2,2,1,1382,69,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,452000
1,1,1,180,42,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,175000
2,2,1,500,63,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,490000
3,2,1,653,87,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,570000
1,1,0,1382,41,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,161000
1,1,1,250,73,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,170000
1,1,0,120,42,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,150000
2,1,1,1382,69,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,370000
2,1,1,370,73,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,249800
1,1,0,1382,42,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,135000
2,3,1,1,84,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,480000
2,2,1,1382,76,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,329995
2,2,3,1500,131,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,710000
1,1,0,170,42,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,70000
2,1,1,555,70,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,555000
2,1,1,1,49,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,285000
3,2,1,1382,112,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,417000
2,1,1,320,67,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,220000
2,2,1,1382,90,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,390000
2,2,1,450,74,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,390895
1,1,0,214,43,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,140000
2,2,1,1382,69,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,369801
1,1,1,1382,51,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,150000
2,2,1,1382,63,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,430000
3,2,1,770,90,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,495000
1,1,1,1382,45,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,100000
3,3,1,1382,126,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,500000
1,1,1,220,41,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,140000
3,2,1,1382,76,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,450000
2,2,1,500,63,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,445990
1,1,0,200,49,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,145000
1,1,0,1382,42,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,145000
3,1,1,1,84,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,420000
1,1,1,1382,42,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,225000
1,1,1,1382,49,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,140000
1,1,1,550,52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,280000
2,2,1,300,73,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,260001
1,1,1,200,38,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,188400
1,1,1,250,41,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,175000
1,1,0,150,68,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,160000
2,1,1,1382,67,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,480000
1,1,0,309,50,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,170000
1,1,1,250,44,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,150000
2,1,1,420,75,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,240000
2,1,1,1382,84,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,430000
2,1,1,1382,73,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,340000
3,2,1,670,90,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,730000
3,2,1,580,75,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,435000
1,2,1,689,76,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,580000
3,2,1,1382,85,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,570000
2,2,1,600,69,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,389265
2,1,1,1382,60,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,175000
2,1,1,575,63,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,285000
3,2,2,1382,85,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,570000
1,1,1,1382,41,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,204000
3,2,2,1382,85,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,550000
2,2,1,650,85,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,620000
2,2,1,650,98,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,730000
2,1,1,560,76,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,380000
3,2,1,1350,158,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,450000
2,1,1,1382,78,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,300000
2,10,1,280,10,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,450000
1,1,0,305,41,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,235000
1,1,0,1,44,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,219000
1,1,0,1382,60,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,195000
1,0,0,1382,40,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,173500
2,1,1,350,75,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,130000
1,1,1,200,50,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,180000
1,1,0,1382,41,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,160000
2,1,1,170,53,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,230000
2,2,1,1382,76,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,450001
2,2,1,500,74,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,365000
2,8,1,1382,83,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,380000
2,2,1,600,61,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,386000
2,2,1,1382,86,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,450000
2,1,1,600,72,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,580000
3,1,1,1382,82,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,455000
2,2,1,809,92,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,552000
1,1,1,582,71,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,265000
2,2,1,300,73,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,260000
1,41,0,1382,41,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,60000
2,1,1,1382,65,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,170000
2,2,1,1382,47,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,230003
2,2,1,300,73,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,260010
3,2,3,430,91,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,750000
2,2,0,1382,52,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,270000
2,1,1,362,64,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,290000
2,1,1,360,73,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,225000
2,2,1,1382,120,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,125000
2,2,1,600,92,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,499690
2,0,1,1382,49,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,276000
1,1,1,1382,49,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,135000
1,1,1,150,51,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,190000
2,1,1,309,66,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,365000
1,1,0,1382,42,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,85000
1,1,1,220,44,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,75000
2,2,2,1382,98,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,390000
1,1,1,250,44,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,70000
2,2,1,600,69,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,412972
2,3,1,1382,75,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,130000
2,1,1,1382,64,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,380000
2,1,1,650,60,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,400000
2,1,1,1382,79,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,250000
2,1,1,1382,58,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,238000
2,1,1,300,50,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,310000
2,1,1,1,49,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,275000
2,1,1,1,69,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,350000
1,1,1,1382,49,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,139000
2,1,0,1382,45,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,220000
1,1,1,225,47,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,175000
2,1,1,570,60,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,450000
1,1,0,214,43,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,200000
3,2,2,650,82,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,460000
2,2,1,600,69,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,413000
2,2,1,494,76,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,400000
2,1,0,1382,69,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,110000
3,2,1,1382,92,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,600000
2,1,1,260,73,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,240000
1,2,1,689,76,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,580000
3,2,1,1350,104,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,530000
2,2,1,1382,56,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,360000
2,2,1,1382,76,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,450000
2,1,1,1382,48,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,269400
1,1,1,1382,42,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,235000
2,1,1,600,77,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,330000
2,1,1,1382,78,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,430000
2,1,1,650,72,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,350000
2,1,1,1382,74,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,250000
2,2,1,1382,67,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,355001
2,2,1,1382,78,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,480000
2,2,1,600,69,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,380000
3,2,1,656,81,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,420000
1,1,1,1382,46,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,170000
1,1,1,1382,45,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,90000
3,2,3,650,81,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,460000
2,1,1,1382,61,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,300000
3,2,1,650,82,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,470000
2,1,1,1382,44,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,198000
1,1,1,307,61,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,175000
2,2,1,550,85,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,550000
1,1,0,280,42,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,120000
1,1,1,250,49,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,160000
1,1,1,450,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,170000
2,2,1,500,63,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,500000
2,1,1,450,78,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,370000
1,1,0,1382,50,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,165003
2,2,1,777,131,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,630000
4,2,2,1382,270,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,340000
1,1,1,1382,75,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,330000
2,2,1,1382,100,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,700000
1,1,1,1382,45,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,150000
1,1,1,1382,42,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,130000
2,1,1,1382,84,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,310000
1,1,1,1200,45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,200000
3,2,1,1382,79,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,430000
1,1,1,1382,56,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,150000
1,1,0,290,60,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,250000
3,1,1,400,88,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,330000
2,2,1,500,89,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,450000
1,1,1,200,41,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,191400
1,1,0,1382,41,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,235000
1,1,1,220,59,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,175000
1,1,1,219,41,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,160000
2,1,1,600,69,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,380000
2,2,1,550,63,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,650000
2,1,1,400,64,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,290000
2,1,1,445,71,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,395000
1,1,1,250,41,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,175500
1,1,0,1382,42,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,55000
1,1,1,250,65,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,180000
1,1,0,210,41,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,apartamentos,Norte,215000
