imvl_type,listing.address.state,listing.backyard,listing.barbgrill,listing.bathrooms,listing.bathtub,listing.bedrooms,listing.fireplace,listing.furnished,listing.garden,listing.guestpark,listing.gym,listing.hottub,listing.parkingSpaces,listing.partyhall,listing.playground,listing.pool,listing.pricingInfo.monthlyCondoFee,listing.pricingInfo.salePrice,listing.pricingInfo.yearlyIptu,listing.sauna,listing.sportcourt,listing.suites,listing.tenniscourt,listing.usableAreas
apartamentos,pr,False,False,1,False,2,False,False,False,False,False,False,1,False,False,False,380,249.100,50,False,False,0,False,45
apartamentos,pr,False,True,1,False,2,False,False,True,False,False,False,,False,False,False,1,275.800,1,False,False,,False,50
apartamentos,pr,False,False,2,False,2,False,False,False,False,False,False,2,False,True,True,,951.000,,False,True,1,False,90
apartamentos,pr,False,False,4,False,3,False,False,False,False,True,False,1,False,False,False,458,890.000,130,False,False,3,False,119
apartamentos,pr,False,False,1,False,2,False,False,False,False,False,False,1,False,False,False,296,140.000,160,False,False,0,False,48
apartamentos,pr,False,False,2,False,3,False,False,False,False,False,False,2,False,True,False,,705.000,,False,True,1,False,79
apartamentos,pr,False,True,2,False,3,False,False,False,False,False,False,1,False,False,True,400,339.000,,False,True,1,False,68
apartamentos,pr,False,True,2,False,3,False,False,False,False,True,False,1,True,True,False,500,750.000,,False,False,1,False,80
apartamentos,pr,False,True,1,False,2,False,False,False,False,False,False,1,True,True,False,350,160.000,,False,False,,False,45
apartamentos,pr,False,False,2,False,3,False,False,False,False,False,False,1,False,False,False,,250.000,,False,False,,False,64
apartamentos,pr,False,True,1,False,2,False,False,False,False,False,False,1,False,False,False,340,250.000,,False,False,,False,42
apartamentos,pr,False,False,2,False,2,False,False,False,False,False,False,1,False,False,False,,502.400,,False,False,1,False,66
apartamentos,pr,False,False,2,False,2,False,False,False,False,False,False,2,False,False,False,,715.000,,False,False,1,False,67
apartamentos,pr,False,False,12,False,23,False,False,False,False,False,False,2,False,False,False,,705.000,,False,False,1,False,68
apartamentos,pr,False,True,2,False,3,False,False,True,False,True,False,2,True,False,True,675,890.000,175,False,True,1,False,89
apartamentos,pr,False,False,2,False,3,False,False,False,False,True,False,2,True,True,False,1.200,700.000,,False,False,1,False,97
apartamentos,pr,False,True,2,False,3,False,False,False,False,False,False,2,True,True,False,550,776.301,,False,False,1,False,81
apartamentos,pr,False,False,2,False,2,False,False,False,False,False,False,1,False,False,False,,454.900,,False,False,1,False,61
apartamentos,pr,False,True,1,False,2,False,False,True,False,True,False,2,True,True,True,10,315.000,10,False,True,,False,51
apartamentos,pr,False,True,2,False,2,False,False,False,False,False,False,1,True,True,False,,455.000,,False,False,1,False,73
apartamentos,pr,False,False,3,False,3,False,False,False,False,False,False,2,True,False,True,1,969.900,1,False,False,1,False,98
apartamentos,pr,False,False,1,False,1,False,False,True,False,True,False,0,True,False,False,1,323.560,1,False,False,0,False,33
apartamentos,pr,False,False,1,False,2,False,False,False,False,False,False,2,True,True,False,,410.121,,False,True,0,False,92
apartamentos,pr,False,False,1,False,2,False,False,False,False,False,False,,False,False,False,416,230.000,,False,False,,False,42
apartamentos,pr,False,True,3,False,3,False,False,False,False,False,False,2,False,False,False,390,780.000,114,False,False,1,False,91
apartamentos,pr,False,True,1,False,2,False,False,False,False,False,False,1,True,True,False,325,220.000,237,False,False,0,False,46
apartamentos,pr,False,False,1,False,3,False,False,False,False,False,False,3,False,False,False,300,235.000,,False,False,,False,68
apartamentos,pr,True,True,2,False,2,False,False,False,False,False,False,2,False,False,True,400,470.000,,False,True,1,False,114
apartamentos,pr,False,False,1,False,2,False,False,False,False,False,False,1,False,False,False,372,308.000,,False,False,0,False,46
apartamentos,pr,False,True,2,False,2,False,False,False,False,False,False,1,False,False,False,10,417.714,10,False,False,1,False,57
apartamentos,pr,False,False,1,False,2,False,False,False,False,False,False,1,False,False,False,350,400.000,1,False,False,,False,54
apartamentos,pr,False,False,1,False,2,False,False,False,False,False,False,1,False,False,False,,327.312,,False,False,,False,50
apartamentos,pr,False,True,2,False,2,False,False,False,False,False,False,1,True,True,True,400,379.900,,False,True,1,False,55
apartamentos,pr,False,True,2,False,2,False,False,False,False,False,False,1,False,False,False,350,464.000,120,False,False,1,False,59
apartamentos,pr,False,True,2,False,2,False,False,False,False,False,False,2,True,False,False,250,463.000,60,False,False,1,False,60
apartamentos,pr,False,False,1,False,2,False,False,False,False,False,False,1,False,True,False,371,249.000,45,False,False,,False,41
apartamentos,pr,False,False,1,False,3,False,False,False,False,False,False,1,False,False,False,1.100,800.000,,False,False,1,False,146
apartamentos,pr,False,False,2,False,2,False,False,False,False,False,False,2,False,False,False,300,488.000,600,False,False,1,False,60
apartamentos,pr,False,False,3,False,3,False,False,False,False,False,False,1,False,False,False,750,445.000,923,False,False,1,False,89
apartamentos,pr,False,True,2,False,2,False,False,False,False,False,False,1,False,False,True,412,522.000,,False,False,1,False,63
apartamentos,pr,False,False,3,False,3,False,False,False,False,False,False,2,False,False,False,940,599.000,976,False,False,1,False,103
apartamentos,pr,False,False,1,False,3,False,False,False,False,False,False,1,False,False,False,336,239.990,1,False,False,,False,52
apartamentos,pr,True,False,1,False,2,False,False,False,False,False,False,1,False,False,False,170,199.000,16,False,True,0,False,41
apartamentos,pr,False,True,3,False,3,False,False,False,False,False,False,2,False,False,False,,650.000,,False,False,1,False,117
apartamentos,pr,False,False,2,False,2,False,False,False,False,False,False,2,True,False,False,,491.800,,False,False,1,False,56
apartamentos,pr,False,True,1,False,3,False,False,False,False,False,False,1,True,True,False,500,299.000,,False,False,0,False,57
apartamentos,pr,False,False,4,False,4,False,False,False,False,False,False,3,False,False,False,1.100,920.000,3.358,False,False,1,False,300
apartamentos,pr,False,False,2,False,2,False,False,True,False,False,False,1,True,False,False,647,465.000,,False,False,1,False,67
apartamentos,pr,False,True,2,False,3,False,False,False,False,False,False,1,False,False,False,380,469.000,880,False,False,1,False,72
apartamentos,pr,False,True,2,False,2,False,False,False,False,False,False,1,False,False,False,350,758.800,320,False,False,1,False,67
apartamentos,pr,False,False,1,False,3,False,False,False,False,False,False,,False,True,False,487,260.000,63,False,False,,False,65
apartamentos,pr,False,False,2,False,2,False,True,False,False,False,False,1,False,False,False,500,560.000,1.000,False,False,1,False,66
apartamentos,pr,False,True,2,False,3,False,False,False,False,False,False,1,False,False,True,320,320.000,395,False,True,1,False,61
apartamentos,pr,False,False,3,False,3,False,False,False,False,False,False,2,False,False,False,481,890.000,249,False,False,1,False,105
apartamentos,pr,False,False,2,False,3,False,False,False,False,True,False,2,True,True,False,700,750.000,1.250,False,False,1,False,78
apartamentos,pr,False,False,1,False,2,False,False,False,False,False,False,1,True,True,False,,236.990,,False,False,,False,42
apartamentos,pr,False,False,1,False,2,False,False,False,False,False,False,1,False,False,False,,150.000,,False,False,0,False,45
apartamentos,pr,False,True,2,False,2,False,False,True,False,False,False,2,True,False,False,300,488.000,600,False,False,1,False,60
apartamentos,pr,False,False,1,False,2,False,False,False,False,False,False,1,False,False,False,300,212.000,,False,False,0,False,52
apartamentos,pr,False,True,2,False,3,False,False,False,False,False,False,1,False,False,False,400,398.000,24,False,False,0,False,73
apartamentos,pr,False,False,1,False,2,False,False,False,False,False,False,1,False,False,False,541,270.000,464,False,False,0,False,56
apartamentos,pr,False,False,1,False,2,False,False,False,False,False,False,1,False,False,False,,276.409,,False,False,,False,44
apartamentos,pr,False,False,1,False,2,False,False,False,False,False,False,1,False,False,False,,310.139,,False,False,0,False,53
apartamentos,pr,False,True,1,False,2,False,False,False,False,False,False,1,False,False,False,560,380.000,90,False,False,0,False,63
apartamentos,pr,False,False,1,False,2,False,False,False,False,False,False,1,False,False,False,250,180.000,200,False,False,,False,48
apartamentos,pr,False,True,1,False,2,False,False,False,False,False,False,1,True,False,False,460,326.000,,False,False,,False,53
apartamentos,pr,False,True,2,False,3,False,False,True,True,False,False,1,True,True,False,340,518.900,700,False,True,1,False,77
apartamentos,pr,False,False,1,False,2,False,False,False,False,False,False,2,False,False,False,285,242.000,,False,False,,False,44
apartamentos,pr,False,False,2,False,3,False,False,False,False,False,False,2,False,False,False,,885.687,,False,False,1,False,159
apartamentos,pr,True,True,2,False,3,False,True,True,False,False,False,2,False,False,False,590,630.000,1,True,False,1,False,96
apartamentos,pr,False,True,2,False,2,False,False,True,False,False,False,1,False,False,False,645,649.590,179,False,False,2,False,99
apartamentos,pr,False,True,2,False,2,False,False,False,False,True,False,1,True,False,False,520,565.000,,False,False,1,False,53
apartamentos,pr,False,True,1,False,2,False,False,False,False,False,False,1,False,False,False,,308.898,,False,False,0,False,48
apartamentos,pr,False,True,2,False,3,False,False,True,False,True,False,1,True,True,True,400,524.300,50,False,True,1,False,71
apartamentos,pr,False,True,3,False,3,True,False,False,False,False,False,2,False,False,False,660,925.000,144,False,False,2,False,117
apartamentos,pr,False,False,1,False,2,False,False,False,False,False,False,1,True,False,False,,263.000,,False,False,,False,50
apartamentos,pr,False,False,2,False,3,False,False,False,False,False,False,2,False,False,False,,727.000,,False,False,1,False,85
apartamentos,pr,False,True,1,False,2,False,False,False,False,False,False,1,False,False,False,250,350.000,70,False,False,1,False,65
apartamentos,pr,False,False,2,False,3,False,False,False,False,True,False,1,True,False,False,,724.000,,False,False,1,False,85
apartamentos,pr,False,True,1,False,3,False,False,True,False,False,False,1,True,True,False,303,235.000,1,False,True,,False,52
apartamentos,pr,False,False,1,False,2,False,False,False,False,False,False,2,False,False,False,423,415.000,,False,False,,False,62
apartamentos,pr,False,False,2,False,2,False,True,False,False,False,False,1,False,False,False,300,290.000,,False,False,,False,43
apartamentos,pr,False,True,1,False,2,False,False,False,False,False,False,1,False,True,False,299,270.000,1,False,False,0,False,58
apartamentos,pr,True,False,1,False,2,False,False,False,False,True,False,1,True,True,False,1,318.559,1,False,False,,False,55
apartamentos,pr,False,False,1,False,2,False,False,True,False,True,False,1,True,True,False,405,370.000,106,False,False,,False,50
apartamentos,pr,False,True,2,False,3,False,False,True,False,True,False,1,True,True,True,490,425.000,1.000,False,True,1,False,67
apartamentos,pr,False,False,1,False,2,False,False,False,False,False,False,1,True,True,False,378,234.900,,False,False,0,False,46
apartamentos,pr,False,True,1,False,2,False,False,True,False,False,False,1,True,False,True,490,315.000,440,False,True,0,False,57
apartamentos,pr,False,True,1,False,2,False,False,True,False,True,False,2,True,True,False,347,340.000,69,False,False,,False,51
apartamentos,pr,False,False,1,False,2,False,False,False,False,False,False,1,False,False,False,350,249.000,,False,False,,False,49
apartamentos,pr,False,False,1,False,2,False,False,False,False,False,False,1,False,False,False,,247.500,,False,False,0,False,44
apartamentos,pr,False,True,1,False,2,False,False,False,False,False,False,1,False,False,False,545,430.000,1.010,False,False,1,False,72
apartamentos,pr,False,True,1,False,2,False,False,False,False,False,False,1,False,True,True,,317.359,,False,False,0,False,45
apartamentos,pr,False,False,2,False,1,False,False,False,False,False,False,2,True,True,False,,500.687,,False,False,1,False,58
apartamentos,pr,False,False,1,False,2,False,False,False,False,False,False,1,False,False,False,280,199.000,,False,False,,False,49
apartamentos,pr,False,False,1,False,3,False,False,True,False,False,False,1,False,True,False,,742.156,,False,False,1,False,85
apartamentos,pr,False,False,2,False,2,False,False,True,False,False,False,1,True,True,False,380,535.000,71,False,False,1,False,72
apartamentos,pr,False,True,2,False,2,False,False,False,False,False,False,1,True,False,True,,339.000,,False,False,1,False,57
apartamentos,pr,False,False,2,False,3,False,False,False,False,False,False,1,False,False,False,427,364.000,,False,False,1,False,120
apartamentos,pr,False,False,1,False,2,False,False,False,False,True,False,,True,True,False,1,365.500,1,False,False,,False,53
apartamentos,pr,False,False,1,False,3,False,False,False,False,False,False,1,False,False,False,435,220.000,50,False,False,,False,55
apartamentos,pr,False,False,1,False,3,False,False,False,False,False,False,1,False,False,False,461,398.000,,False,False,1,False,120
apartamentos,pr,False,False,2,False,2,False,False,False,False,False,False,2,False,False,False,,393.589,,False,False,1,False,55
apartamentos,pr,False,False,1,False,3,False,False,False,False,False,False,1,False,False,False,590,298.000,564,False,False,0,False,86
apartamentos,pr,False,True,2,False,2,False,False,True,False,True,False,1,True,True,True,1,750.000,1,False,False,1,False,73
apartamentos,pr,False,False,3,False,3,False,False,True,False,True,False,2,False,True,False,450,768.000,95,False,False,1,False,98
apartamentos,pr,False,True,2,False,2,False,False,False,False,False,False,2,True,False,False,250,488.000,60,False,False,1,False,60
apartamentos,pr,False,True,1,False,1,False,True,False,False,False,False,1,True,False,False,10,298.000,10,False,False,0,False,47
apartamentos,pr,False,False,1,False,2,False,False,False,False,False,False,1,False,True,False,400,169.000,450,False,False,,False,44
apartamentos,pr,False,True,2,False,2,False,False,False,False,False,False,1,False,False,True,,306.369,,False,True,1,False,52
apartamentos,pr,False,False,1,False,2,False,False,True,False,False,False,1,True,True,False,290,269.000,60,False,False,,False,58
apartamentos,pr,False,False,1,False,1,False,False,False,False,False,False,01,False,False,False,,194.300,,False,False,0,False,1760
apartamentos,pr,False,False,2,False,2,False,False,False,False,False,False,2,False,False,False,,992.004,,False,False,2,False,123149
apartamentos,pr,False,False,1,False,1,False,False,False,False,False,False,0,False,False,False,,305.900,,False,False,0,False,31
apartamentos,pr,False,True,2,False,3,False,False,True,False,True,False,1,False,True,False,850,691.000,,False,True,1,False,77
apartamentos,pr,False,False,2,False,2,False,False,False,False,False,False,1,False,False,False,,410.000,,False,False,1,False,58
apartamentos,pr,False,True,1,False,1,False,True,False,False,False,False,1,False,False,False,,309.000,390,False,False,0,False,28
apartamentos,pr,False,True,2,False,3,False,False,False,False,False,False,1,False,False,True,350,370.000,,False,True,1,False,69
apartamentos,pr,False,False,1,False,1,False,False,False,False,False,False,1,False,False,False,563,218.000,51,False,False,0,False,50
apartamentos,pr,False,True,1,False,2,False,False,False,False,False,False,1,False,True,True,470,315.000,470,False,True,0,False,57
apartamentos,pr,False,True,2,False,2,False,False,False,False,False,False,1,False,False,False,250,521.000,,False,False,1,False,73
apartamentos,pr,False,False,3,False,3,False,False,False,False,False,False,1,False,False,False,645,330.000,,False,False,1,False,87
apartamentos,pr,True,True,2,False,3,False,False,False,False,False,False,1,False,False,False,509,349.990,960,False,False,1,False,90
apartamentos,pr,False,False,1,False,2,False,False,False,False,False,False,1,False,False,False,315,119.000,10,False,False,0,False,47
apartamentos,pr,False,True,1,False,2,False,False,False,False,False,False,1,False,False,False,250,210.000,75,False,False,0,False,47
apartamentos,pr,False,False,1,False,2,False,False,True,False,False,False,1,True,True,False,320,254.700,65,False,False,0,False,50
apartamentos,pr,False,False,1,False,1,False,False,False,False,False,False,,False,False,False,,341.000,,False,False,,False,38
apartamentos,pr,False,False,1,False,2,False,False,False,False,False,False,1,True,False,False,580,375.000,,False,False,1,False,60
apartamentos,pr,False,False,2,False,3,False,False,False,False,False,False,2,False,False,False,900,420.000,,False,False,1,False,92
apartamentos,pr,False,False,2,False,2,False,False,False,False,True,False,2,True,True,False,940,825.000,384.000,False,True,1,False,87
apartamentos,pr,False,False,2,False,2,False,False,False,False,False,False,1,False,False,False,,427.900,,False,False,1,False,53
apartamentos,pr,False,True,3,False,3,False,False,False,False,False,False,2,False,False,True,450,865.000,,False,True,1,False,93
apartamentos,pr,False,False,2,False,3,False,True,True,False,False,False,1,True,True,False,,416.000,,False,False,1,False,70
apartamentos,pr,False,False,1,False,2,False,False,False,False,False,False,1,True,False,True,450,420.000,,False,False,0,False,55
apartamentos,pr,False,False,2,False,2,False,False,False,False,False,False,1,False,False,False,,415.000,,False,False,1,False,52
apartamentos,pr,False,True,1,False,2,False,False,True,False,False,False,1,False,True,False,1,155.000,1,False,False,,False,43
apartamentos,pr,False,False,1,False,2,False,False,True,False,False,False,1,False,False,False,,289.000,,False,False,,False,53
apartamentos,pr,False,False,2,False,2,False,False,False,False,False,False,1,False,False,False,,469.065,,False,True,1,False,62
apartamentos,pr,False,False,2,False,2,False,False,True,False,False,False,1,True,False,False,,465.600,,False,False,1,False,60
apartamentos,pr,True,True,2,False,2,False,False,False,False,False,False,1,False,False,True,550,489.000,49,True,True,1,False,60
apartamentos,pr,False,True,2,False,3,False,False,True,False,True,False,1,True,True,True,,509.900,,False,True,1,False,71
apartamentos,pr,False,False,1,False,2,False,False,False,False,True,False,1,True,True,True,,574.000,,False,False,1,False,66
apartamentos,pr,False,True,2,False,2,False,False,False,False,False,False,2,False,False,False,400,905.000,250,False,False,1,False,97
apartamentos,pr,False,False,1,False,2,False,False,False,False,False,False,1,False,False,False,532,560.000,145,False,False,0,False,67
apartamentos,pr,False,False,1,False,2,False,False,False,False,False,False,1,False,False,False,,269.000,,False,False,,False,58
apartamentos,pr,False,False,1,False,3,False,True,False,False,False,False,1,False,False,False,650,650.000,,False,False,0,False,107
apartamentos,pr,False,False,3,False,3,False,False,False,False,False,False,1,False,False,False,603,850.000,247,False,False,1,False,104
apartamentos,pr,False,True,2,False,3,False,False,True,False,True,False,2,True,True,True,400,542.000,106,False,True,1,True,71
apartamentos,pr,False,True,1,False,2,False,False,False,False,False,False,1,False,False,False,,235.931,,False,True,,False,38
apartamentos,pr,False,False,1,False,2,False,False,False,False,False,False,1,False,False,False,300,150.000,,False,False,,False,46
apartamentos,pr,False,False,1,False,2,False,False,False,False,False,False,1,False,False,True,,350.000,551,False,False,0,False,53
apartamentos,pr,False,False,1,False,2,False,False,False,False,False,False,1,False,False,False,300,265.000,40,False,False,0,False,60
apartamentos,pr,False,True,1,False,2,False,False,False,False,False,False,1,False,False,False,350,328.000,90,False,False,,False,52
apartamentos,pr,False,True,1,False,2,False,False,False,False,False,False,1,False,False,False,390,450.000,50,False,False,1,False,57
apartamentos,pr,False,False,1,False,1,False,True,False,False,True,False,1,False,False,False,480,310.000,48,False,False,,False,44
apartamentos,pr,False,True,1,False,2,False,False,False,False,True,False,1,True,True,False,290,350.000,600,True,True,0,False,47
apartamentos,pr,False,True,2,False,2,False,False,False,False,False,False,1,False,True,False,490,580.000,85,False,True,,False,69
apartamentos,pr,False,True,1,False,2,False,False,False,False,True,False,1,False,True,False,1,342.900,1,False,False,1,False,48
apartamentos,pr,False,False,1,False,1,False,True,False,False,False,False,1,False,False,False,350,360.000,,False,False,,False,67
apartamentos,pr,False,False,1,False,2,False,False,False,False,False,False,1,False,False,False,480,350.000,,False,False,0,False,64
apartamentos,pr,False,False,1,False,2,False,False,True,False,False,False,1,True,True,False,383,180.000,46,False,True,0,False,51
apartamentos,pr,False,True,1,False,1,False,False,False,False,True,False,1,True,True,True,1,391.700,1,False,False,,False,44
apartamentos,pr,False,False,1,False,2,False,False,False,False,False,False,,False,False,False,,360.000,280,False,False,,False,74
apartamentos,pr,False,True,2,False,3,False,True,False,False,False,False,1,False,False,False,380,456.000,800,False,False,1,False,80
apartamentos,pr,False,False,2,False,2,False,False,True,False,True,False,2,True,True,True,800,820.000,1.700,False,False,1,False,84
apartamentos,pr,False,False,1,False,3,False,False,False,False,False,False,1,False,False,False,435,220.000,,False,False,,False,55
apartamentos,pr,False,False,1,False,2,False,False,False,False,False,False,1,False,False,False,,262.000,,False,False,,False,45
apartamentos,pr,False,True,2,False,2,False,False,False,False,False,False,1,False,False,True,430,270.000,,False,True,1,False,53
apartamentos,pr,False,False,2,False,3,False,False,False,False,False,False,1,False,False,False,200,340.000,,False,False,1,False,90
apartamentos,pr,False,False,1,False,1,False,False,False,False,False,False,1,False,False,False,485,188.000,441,False,False,1,False,31
apartamentos,pr,False,False,1,False,1,False,False,False,False,False,False,0,False,False,False,,268.400,,False,False,0,False,38
apartamentos,pr,False,True,1,False,2,False,False,False,False,True,False,1,False,True,True,300,305.238,380,False,False,0,False,48
apartamentos,pr,False,False,2,False,2,False,False,False,False,False,False,0,False,False,False,,350.000,,False,False,0,False,87
apartamentos,pr,False,True,1,False,3,False,False,True,False,True,False,1,True,True,False,390,229.900,500,False,True,0,False,59
apartamentos,pr,False,True,1,False,3,False,False,True,False,False,False,1,True,False,False,570,240.000,608,False,False,,False,58
apartamentos,pr,False,True,3,False,3,False,False,False,False,False,False,1,False,False,False,780,870.000,131,False,False,1,False,110
apartamentos,pr,False,True,2,False,2,False,False,False,False,False,False,2,False,False,True,590,795.000,182,False,True,1,False,82
apartamentos,pr,False,True,2,False,2,False,False,True,False,True,False,1,True,True,True,400,489.800,450,True,True,1,False,57
apartamentos,pr,False,True,1,False,2,False,False,False,False,False,False,1,True,False,False,,160.000,,False,False,,False,38
apartamentos,pr,False,False,2,False,2,False,False,False,False,False,False,2,True,False,False,390,825.000,102,False,False,1,False,113
apartamentos,pr,False,True,2,False,3,False,False,False,False,False,False,2,False,False,False,686,750.000,,False,False,1,False,94
apartamentos,pr,False,False,2,False,2,False,False,False,False,False,False,1,False,False,False,,464.989,,False,False,1,False,62
apartamentos,pr,False,False,1,False,2,False,False,False,False,False,False,1,False,False,False,300,340.000,,False,False,0,False,59
apartamentos,pr,False,False,2,False,2,False,False,False,False,False,False,1,False,False,False,,313.159,,False,False,1,False,47
apartamentos,pr,False,True,2,False,2,False,False,True,False,True,False,1,True,True,True,1,766.200,1,False,False,1,False,77
apartamentos,pr,False,True,1,False,2,False,True,False,False,True,False,1,False,True,True,370,270.000,50,False,True,0,False,52
apartamentos,pr,False,True,2,False,3,False,True,False,False,False,False,1,False,False,False,650,450.000,600,False,False,1,False,79
apartamentos,pr,False,True,1,False,2,False,False,False,False,False,False,1,False,True,False,273,170.000,153,False,True,,False,41
apartamentos,pr,False,True,1,False,2,False,False,True,False,True,False,1,True,True,False,1,353.900,1,False,False,0,False,51
apartamentos,pr,False,True,1,False,2,False,False,False,False,False,False,1,False,False,False,150,260.000,271,False,False,0,False,63
apartamentos,pr,False,True,2,False,3,False,False,False,False,True,False,1,True,False,False,,742.156,,False,False,1,False,85
apartamentos,pr,False,False,2,False,3,False,False,False,False,False,False,2,False,False,False,600,910.000,,False,False,1,False,104
apartamentos,pr,False,False,1,False,1,False,False,False,False,False,False,0,False,True,False,,243.900,,False,False,0,False,29
apartamentos,pr,False,True,2,False,3,False,False,True,False,True,False,1,False,True,True,400,360.410,500,False,True,1,False,61
apartamentos,pr,False,False,2,False,3,False,False,False,False,False,False,1,False,False,False,391,310.000,669,False,False,0,False,82
apartamentos,pr,False,True,1,False,2,False,False,False,False,True,False,1,False,False,False,650,749.493,800,False,False,2,False,88
apartamentos,pr,False,False,2,False,2,False,True,False,False,False,False,2,False,False,False,250,430.000,85,False,False,1,False,71
apartamentos,pr,False,True,1,False,2,False,False,False,False,True,False,1,False,True,False,,484.900,,False,False,0,False,57
apartamentos,pr,False,False,1,False,2,False,False,False,False,False,False,1,False,False,False,100,153.000,,False,True,0,False,54
apartamentos,pr,False,True,2,False,3,False,False,True,False,False,False,2,False,False,False,530,850.000,900,False,False,1,False,117
apartamentos,pr,False,False,2,False,3,False,False,False,False,True,False,1,True,True,False,700,690.000,1.100,False,False,1,False,90
apartamentos,pr,False,False,1,False,2,False,False,False,False,False,False,0,False,False,False,500,263.000,,False,False,0,False,53
apartamentos,pr,False,False,1,False,3,False,False,False,False,False,False,1,False,False,False,450,249.000,450,False,False,,False,61
apartamentos,pr,False,False,1,False,2,False,False,False,False,False,False,1,False,False,False,,235.800,,False,False,0,False,45
apartamentos,pr,False,False,1,False,3,False,False,False,False,False,False,1,True,True,False,,379.000,,False,False,,False,58
apartamentos,pr,False,False,2,False,2,False,False,False,False,False,False,1,True,True,True,,993.292,,False,False,1,False,84
apartamentos,pr,False,True,2,False,2,False,False,False,False,False,False,1,False,False,False,420,499.000,850,False,False,1,False,58
apartamentos,pr,False,False,1,False,2,False,False,False,False,False,False,1,False,False,False,340,245.000,,False,False,0,False,41
apartamentos,pr,False,True,1,False,3,False,False,False,False,True,False,1,True,True,False,330,249.990,536,False,True,0,False,58
apartamentos,pr,False,False,1,False,1,False,False,True,False,False,False,1,True,False,False,,240.000,,False,False,,False,54
apartamentos,pr,False,False,2,False,2,False,False,False,False,False,False,2,True,False,False,,715.000,,False,False,1,False,67
apartamentos,pr,False,False,2,False,2,False,False,False,False,False,False,1,False,False,False,,429.900,,False,False,1,False,51
apartamentos,pr,False,False,2,False,2,False,False,False,False,False,False,1,False,False,False,,592.900,,False,False,1,False,63
apartamentos,pr,False,False,2,False,2,False,False,False,False,False,False,1,False,False,False,,429.900,,False,False,1,False,5163
apartamentos,pr,False,True,1,False,1,False,False,False,False,False,False,0,False,False,False,,215.000,,False,False,0,False,20
apartamentos,pr,False,True,3,False,3,False,True,True,False,False,False,2,False,True,False,764,927.000,,False,True,1,False,99
apartamentos,pr,False,False,2,False,2,False,False,False,False,False,False,1,False,False,False,10,230.000,120,False,False,1,False,40
apartamentos,pr,False,True,1,False,2,False,False,False,False,True,False,1,True,True,False,,318.651,,False,False,,False,46
apartamentos,pr,False,True,1,False,2,False,False,False,False,False,False,1,False,False,False,249,199.000,33,False,False,0,False,43
apartamentos,pr,True,True,2,False,2,False,False,False,False,False,False,2,False,False,True,345,492.100,62,False,False,1,False,56
apartamentos,pr,False,False,2,False,3,False,False,False,False,False,False,1,False,False,False,450,290.000,,False,False,1,False,66
apartamentos,pr,False,True,1,False,2,False,False,False,False,True,False,1,True,True,False,1,509.000,1,False,False,1,False,53
apartamentos,pr,False,False,2,False,2,False,False,False,False,True,False,1,False,True,True,539,535.000,,False,False,1,False,76
apartamentos,pr,False,True,2,False,3,False,False,False,False,False,False,1,False,False,False,,591.000,,False,False,1,False,68
apartamentos,pr,False,False,1,False,2,False,False,False,False,False,False,1,False,False,False,285,210.000,,False,False,0,False,33
apartamentos,pr,False,False,2,False,2,False,False,False,False,False,False,1,False,False,False,490,565.250,,False,False,1,False,66
apartamentos,pr,False,True,2,False,2,False,False,False,False,False,False,1,True,True,False,,434.037,,False,True,1,False,56
apartamentos,pr,False,True,1,False,2,False,False,False,False,False,False,1,False,False,False,372,275.000,800,False,False,0,False,65
apartamentos,pr,False,True,1,False,1,False,False,False,False,True,False,,True,True,True,1,292.006,1,False,False,,False,29
apartamentos,pr,False,False,2,False,2,False,False,False,False,False,False,1,False,False,False,660,399.000,48,False,False,1,False,68
apartamentos,pr,False,False,1,False,2,False,False,False,False,False,False,1,True,False,False,250,150.000,180,False,False,,False,40
apartamentos,pr,False,False,2,False,3,False,False,False,False,False,False,2,False,False,False,550,595.000,,False,False,1,False,70
apartamentos,pr,False,True,2,False,3,False,False,False,False,False,False,1,True,False,False,300,413.000,,False,False,1,False,76
apartamentos,pr,False,True,2,False,2,False,False,False,False,False,False,2,True,True,True,477,529.500,291,False,False,1,False,58
apartamentos,pr,False,True,1,False,2,False,False,False,False,False,False,2,False,False,True,600,750.000,,False,False,1,False,77
apartamentos,pr,False,False,3,False,3,False,False,False,False,False,False,2,False,False,False,800,750.000,1.681,False,False,2,False,110
apartamentos,pr,False,False,3,False,3,False,False,True,False,False,False,1,True,True,False,470,747.000,169,False,False,1,False,109
apartamentos,pr,False,False,1,False,1,False,False,False,False,False,False,,False,False,False,330,210.000,40,False,False,,False,55
apartamentos,pr,False,True,1,False,2,False,False,False,False,False,False,0,True,True,False,413,235.900,,False,False,0,False,42
apartamentos,pr,False,False,2,False,1,False,False,False,False,False,False,1,True,True,False,,419.555,,False,False,1,False,58
apartamentos,pr,False,True,2,False,3,False,False,False,False,False,False,1,False,True,False,470,495.000,77,False,True,1,False,88
apartamentos,pr,False,False,2,False,3,False,True,True,False,False,False,1,False,False,False,1,320.000,1,False,False,,False,58
apartamentos,pr,False,False,1,False,3,False,False,False,False,False,False,1,False,False,False,610,549.000,128,False,False,1,False,86
apartamentos,pr,False,True,2,False,2,False,False,False,False,True,False,1,False,False,False,381,480.000,545,False,False,1,False,50
apartamentos,pr,False,False,1,False,3,False,False,False,False,False,False,1,False,False,False,600,500.000,,False,False,1,False,77
